# Selection   : patch(inlet)
# Faces       : 376
# Area        : 3.835388e-01
# Time        	areaAverage(p)	areaAverage(U)
359           	6.028940e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
360           	6.028771e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
361           	6.027444e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
362           	6.026912e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
363           	6.018590e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
364           	6.009140e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
365           	6.004904e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
366           	5.966112e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
367           	5.964313e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
368           	5.956078e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
369           	5.954037e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
370           	5.949960e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
371           	5.948445e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
372           	5.948067e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
373           	5.945217e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
374           	5.944431e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
375           	5.940848e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
376           	5.940327e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
377           	5.938172e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
378           	5.938047e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
379           	5.937387e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
380           	5.937195e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
381           	5.936054e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
382           	5.935340e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
383           	5.934580e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
384           	5.933809e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
385           	5.933583e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
386           	5.932517e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
387           	5.932217e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
388           	5.936435e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
389           	5.936230e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
390           	5.935779e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
391           	5.935781e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
392           	5.935530e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
393           	5.935389e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
394           	5.934829e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
395           	5.934673e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
396           	5.934173e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
397           	5.933437e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
398           	5.933222e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
399           	5.932309e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
400           	5.932050e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
401           	5.930681e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
402           	5.930333e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
403           	5.928094e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
404           	5.927280e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
405           	5.922542e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
406           	5.923087e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
407           	5.922071e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
408           	5.921979e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
409           	5.921590e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
410           	5.921187e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
411           	5.920733e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
412           	5.920121e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
413           	5.920803e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
414           	5.920567e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
415           	5.919580e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
416           	5.919264e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
417           	5.917557e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
418           	5.917130e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
419           	5.913248e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
420           	5.912865e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
421           	5.911088e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
422           	5.911067e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
423           	5.910720e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
424           	5.910558e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
425           	5.910486e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
426           	5.910047e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
427           	5.909908e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
428           	5.908821e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
429           	5.908609e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
430           	5.906834e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
431           	5.906597e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
432           	5.899385e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
433           	5.899134e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
434           	5.897581e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
435           	5.897357e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
436           	5.896643e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
437           	5.896191e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
438           	5.895904e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
439           	5.895836e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
440           	5.895429e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
441           	5.894875e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
442           	5.894589e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
443           	5.893747e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
444           	5.893439e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
445           	5.892171e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
446           	5.891798e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
447           	5.889134e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
448           	5.888798e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
449           	5.877617e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
450           	5.877455e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
451           	5.877102e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
452           	5.876574e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
453           	5.876435e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
454           	5.876013e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
455           	5.875814e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
456           	5.875772e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
457           	5.875442e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
458           	5.875217e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
459           	5.874320e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
460           	5.874082e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
461           	5.872339e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
462           	5.872208e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
463           	5.870905e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
464           	5.870838e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
465           	5.870722e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
466           	5.870574e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
467           	5.870513e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
468           	5.870234e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
469           	5.870130e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
470           	5.869578e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
471           	5.869546e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
472           	5.869279e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
473           	5.868902e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
474           	5.868776e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
475           	5.868181e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
476           	5.868052e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
477           	5.867702e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
478           	5.867395e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
479           	5.867282e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
480           	5.867040e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
481           	5.866753e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
482           	5.866658e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
483           	5.866503e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
484           	5.866407e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
485           	5.866289e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
486           	5.866252e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
487           	5.868977e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
488           	5.868927e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
489           	5.868779e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
490           	5.868734e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
491           	5.868662e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
492           	5.868653e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
493           	5.868596e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
494           	5.868571e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
495           	5.868517e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
496           	5.868537e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
497           	5.868501e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
498           	5.868695e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
499           	5.868832e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
500           	5.869868e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
501           	5.869953e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
502           	5.872199e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
503           	5.872258e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
504           	5.872411e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
505           	5.872512e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
506           	5.872606e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
507           	5.872730e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
508           	5.872725e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
509           	5.872952e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
510           	5.873006e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
511           	5.873481e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
512           	5.873576e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
513           	5.874407e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
514           	5.874654e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
515           	5.875449e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
516           	5.875609e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
517           	5.876043e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
518           	5.876354e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
519           	5.876666e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
520           	5.876905e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
521           	5.877132e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
522           	5.877197e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
523           	5.877624e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
524           	5.877724e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
525           	5.878296e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
526           	5.878389e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
527           	5.878625e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
528           	5.878740e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
529           	5.879155e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
530           	5.879263e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
531           	5.879586e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
532           	5.879665e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
533           	5.879819e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
534           	5.880017e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
535           	5.880068e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
536           	5.880425e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
537           	5.880485e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
538           	5.881037e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
539           	5.881125e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
540           	5.881685e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
541           	5.881788e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
542           	5.882384e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
543           	5.882475e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
544           	5.881042e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
545           	5.881072e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
546           	5.881174e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
547           	5.881262e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
548           	5.881340e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
549           	5.881422e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
550           	5.881433e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
551           	5.881551e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
552           	5.881578e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
553           	5.881746e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
554           	5.881768e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
555           	5.881941e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
556           	5.881956e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
557           	5.882052e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
558           	5.881444e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
559           	5.880537e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
560           	5.880455e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
561           	5.880124e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
562           	5.879881e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
563           	5.879817e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
564           	5.879759e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
565           	5.879740e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
566           	5.879724e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
567           	5.879715e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
568           	5.879753e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
569           	5.879755e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
570           	5.879816e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
571           	5.879769e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
572           	5.877529e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
573           	5.877500e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
574           	5.877467e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
575           	5.877442e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
576           	5.877408e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
577           	5.877376e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
578           	5.877364e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
579           	5.877355e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
580           	5.877391e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
581           	5.877373e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
582           	5.877401e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
583           	5.877383e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
584           	5.877384e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
585           	5.877381e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
586           	5.877342e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
587           	5.877288e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
588           	5.877220e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
589           	5.877137e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
590           	5.877053e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
591           	5.877013e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
592           	5.876914e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
593           	5.876846e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
594           	5.876816e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
595           	5.876793e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
596           	5.876778e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
597           	5.876851e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
598           	5.876854e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
599           	5.876957e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
600           	5.876970e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
601           	5.877033e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
602           	5.877119e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
603           	5.877272e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
604           	5.877320e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
605           	5.877566e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
606           	5.877623e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
607           	5.877972e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
608           	5.878033e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
609           	5.878262e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
610           	5.878280e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
611           	5.878690e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
612           	5.878754e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
613           	5.879181e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
614           	5.879242e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
615           	5.879411e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
616           	5.879529e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
617           	5.879695e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
618           	5.879754e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
619           	5.880000e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
620           	5.880060e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
621           	5.880371e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
622           	5.880445e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
623           	5.880606e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
624           	5.880664e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
625           	5.881002e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
626           	5.881074e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
627           	5.881440e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
628           	5.881504e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
629           	5.881691e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
630           	5.881834e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
631           	5.882013e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
632           	5.882065e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
633           	5.882303e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
