# Selection   : patch(inlet)
# Faces       : 376
# Area        : 3.835388e-01
# Time        	areaAverage(p)	areaAverage(U)
15.05         	1.033030e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.15         	1.008373e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.25         	9.817737e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.35         	9.561964e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.45         	9.309551e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.55         	9.073144e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.65         	8.842090e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.75         	8.643102e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.85         	8.411571e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
15.95         	8.208878e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.05         	8.022403e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.15         	7.817518e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.25         	7.631863e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.35         	7.453458e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.45         	7.289062e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.55         	7.115461e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.65         	6.962345e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.75         	6.811204e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.85         	6.659294e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
16.95         	6.523931e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.05         	6.369361e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.15         	6.238181e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.25         	6.126486e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.35         	5.991006e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.45         	5.882964e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.55         	5.765903e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.65         	5.659134e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.75         	5.558264e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.85         	5.458920e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
17.95         	5.360518e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.05         	5.274221e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.15         	5.189301e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.25         	5.114780e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.35         	5.013416e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.45         	4.942331e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.55         	4.879289e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.65         	4.802754e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.75         	4.744278e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.85         	4.690789e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
18.95         	4.607869e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.05         	4.574146e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.15         	4.505381e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.25         	4.462937e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.35         	4.409617e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.45         	4.373987e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.55         	4.321611e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.65         	4.283035e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.75         	4.263842e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.85         	4.200968e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
19.95         	4.183919e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.05         	4.141678e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.15         	4.122271e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.25         	4.096163e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.35         	4.061098e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.45         	4.046201e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.55         	4.031152e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.65         	3.998475e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.75         	3.978747e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.85         	3.971120e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
20.95         	3.955523e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.05         	3.941685e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.15         	3.925560e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.25         	3.911316e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.35         	3.900773e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.45         	3.895371e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.55         	3.887729e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.65         	3.884286e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.75         	3.880585e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.85         	3.877528e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
21.95         	3.873960e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.05         	3.871606e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.15         	3.869529e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.25         	3.873474e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.35         	3.874944e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.45         	3.878996e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.55         	3.879853e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.65         	3.883875e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.75         	3.887433e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.85         	3.890357e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
22.95         	3.895523e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.05         	3.909793e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.15         	3.913321e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.25         	3.915886e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.35         	3.921175e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.45         	3.944015e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.55         	3.943248e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.65         	3.946822e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.75         	3.968238e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.85         	3.970118e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
23.95         	3.981568e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.05         	3.999017e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.15         	4.002364e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.25         	4.022721e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.35         	4.024823e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.45         	4.045597e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.55         	4.048504e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.65         	4.075639e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.75         	4.077724e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
24.85         	4.085239e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
