# Selection   : patch(inlet)
# Faces       : 376
# Area        : 3.835388e-01
# Time        	areaAverage(p)	areaAverage(U)
76            	2.847366e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.1          	2.847054e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.2          	2.844149e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.3          	2.844258e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.4          	2.844341e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.5          	2.844602e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.6          	2.844583e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.7          	2.844440e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.8          	2.844421e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
76.9          	2.844109e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77            	2.843678e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.1          	2.843207e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.2          	2.842173e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.3          	2.841100e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.4          	2.841041e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.5          	2.840793e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.6          	2.840756e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.7          	2.840308e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.8          	2.840255e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
77.9          	2.839864e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78            	2.839678e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.1          	2.837618e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.2          	2.837653e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.3          	2.837790e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.4          	2.837777e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.5          	2.837721e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.6          	2.837696e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.7          	2.837394e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.8          	2.836835e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
78.9          	2.836425e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79            	2.834142e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.1          	2.834170e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.2          	2.834340e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.3          	2.834334e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.4          	2.834314e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.5          	2.834293e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.6          	2.834209e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.7          	2.834166e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.8          	2.832016e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
79.9          	2.832035e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80            	2.832147e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.1          	2.832118e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.2          	2.831881e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.3          	2.831559e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.4          	2.830155e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.5          	2.830073e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.6          	2.829862e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.7          	2.829834e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.8          	2.829769e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
80.9          	2.829623e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81            	2.828985e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.1          	2.828088e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.2          	2.827982e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.3          	2.827854e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.4          	2.826923e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.5          	2.826796e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.6          	2.826698e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.7          	2.825084e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.8          	2.825056e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
81.9          	2.825045e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82            	2.825055e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.1          	2.825193e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.2          	2.825170e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.3          	2.824478e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.4          	2.824476e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.5          	2.824480e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.6          	2.824312e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.7          	2.823099e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.8          	2.822855e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
82.9          	2.820969e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83            	2.821067e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.1          	2.821143e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.2          	2.821310e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.3          	2.821287e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.4          	2.821234e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.5          	2.821140e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.6          	2.820955e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.7          	2.820385e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.8          	2.819622e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
83.9          	2.819398e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84            	2.818960e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.1          	2.817383e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.2          	2.817425e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.3          	2.817452e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.4          	2.817582e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.5          	2.817535e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.6          	2.817483e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.7          	2.817406e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.8          	2.817093e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
84.9          	2.815655e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85            	2.815546e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.1          	2.815459e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.2          	2.815331e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.3          	2.814727e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.4          	2.814573e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.5          	2.814210e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.6          	2.814056e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.7          	2.813783e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.8          	2.813159e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
85.9          	2.813105e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86            	2.813030e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.1          	2.812844e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.2          	2.812440e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.3          	2.811433e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.4          	2.811379e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.5          	2.811308e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.6          	2.810884e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.7          	2.810700e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.8          	2.810596e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
86.9          	2.810427e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87            	2.810115e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.1          	2.808214e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.2          	2.808284e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.3          	2.808359e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.4          	2.808672e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.5          	2.808650e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.6          	2.808613e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.7          	2.808583e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.8          	2.808226e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
87.9          	2.808228e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88            	2.807739e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.1          	2.806830e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.2          	2.806497e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.3          	2.806298e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.4          	2.806074e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.5          	2.805798e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.6          	2.805506e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.7          	2.804757e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.8          	2.804693e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
88.9          	2.804607e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89            	2.804499e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.1          	2.804322e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.2          	2.803914e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.3          	2.802448e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.4          	2.802425e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.5          	2.802411e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.6          	2.802414e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.7          	2.802480e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.8          	2.802484e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
89.9          	2.802557e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90            	2.802325e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.1          	2.801999e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.2          	2.799452e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.3          	2.799486e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.4          	2.799595e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.5          	2.799785e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.6          	2.799943e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.7          	2.800058e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.8          	2.800132e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
90.9          	2.800174e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91            	2.800304e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.1          	2.800246e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.2          	2.798185e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.3          	2.798265e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.4          	2.798318e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.5          	2.798344e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.6          	2.798063e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.7          	2.797179e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.8          	2.797137e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
91.9          	2.797114e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92            	2.797008e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.1          	2.795772e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.2          	2.795763e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.3          	2.795749e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.4          	2.795753e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.5          	2.795730e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.6          	2.795445e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.7          	2.794384e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.8          	2.794358e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
92.9          	2.794347e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93            	2.794270e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.1          	2.793890e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.2          	2.793820e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.3          	2.793773e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.4          	2.793705e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.5          	2.793597e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.6          	2.792301e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.7          	2.792193e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.8          	2.792184e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
93.9          	2.792198e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94            	2.792064e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.1          	2.791948e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.2          	2.791791e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.3          	2.791286e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.4          	2.790945e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.5          	2.790312e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.6          	2.790297e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.7          	2.790314e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.8          	2.790349e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
94.9          	2.790344e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95            	2.789519e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.1          	2.789385e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.2          	2.789154e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.3          	2.789103e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.4          	2.789056e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.5          	2.788877e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.6          	2.788414e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.7          	2.787503e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.8          	2.787442e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
95.9          	2.787447e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96            	2.787474e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.1          	2.787498e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.2          	2.787506e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.3          	2.787473e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.4          	2.785793e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.5          	2.785780e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.6          	2.785853e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.7          	2.785847e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.8          	2.785878e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
96.9          	2.785870e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97            	2.785868e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.1          	2.785471e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.2          	2.785413e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.3          	2.785327e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.4          	2.784167e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.5          	2.784027e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.6          	2.783984e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.7          	2.784002e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.8          	2.784039e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
97.9          	2.784047e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98            	2.782978e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.1          	2.782804e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.2          	2.782772e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.3          	2.782780e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.4          	2.782807e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.5          	2.782835e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.6          	2.782799e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.7          	2.781079e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.8          	2.781045e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
98.9          	2.781061e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99            	2.781073e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.1          	2.781132e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.2          	2.781225e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.3          	2.781322e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.4          	2.781387e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.5          	2.781416e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.6          	2.780471e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.7          	2.780173e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.8          	2.779193e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
99.9          	2.779206e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100           	2.779271e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.1         	2.779388e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.2         	2.779467e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.3         	2.779500e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.4         	2.779497e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.5         	2.778455e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.6         	2.778350e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.7         	2.778195e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.8         	2.778207e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
100.9         	2.778250e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101           	2.778269e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.1         	2.778112e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.2         	2.776780e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.3         	2.776816e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.4         	2.776860e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.5         	2.776905e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.6         	2.776933e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.7         	2.776918e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.8         	2.775985e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
101.9         	2.775879e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102           	2.775785e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.1         	2.775807e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.2         	2.775859e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.3         	2.775913e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.4         	2.775897e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.5         	2.775324e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.6         	2.773478e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.7         	2.773440e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.8         	2.773480e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
102.9         	2.773565e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103           	2.773720e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.1         	2.773946e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.2         	2.774122e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.3         	2.774251e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.4         	2.774330e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.5         	2.774398e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.6         	2.774471e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.7         	2.774529e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.8         	2.771302e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
103.9         	2.771261e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104           	2.771265e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.1         	2.771888e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.2         	2.772148e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.3         	2.772381e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.4         	2.772586e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.5         	2.772726e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.6         	2.772821e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.7         	2.772884e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.8         	2.772918e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
104.9         	2.771177e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105           	2.770888e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.1         	2.770799e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.2         	2.770788e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.3         	2.770773e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.4         	2.770424e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.5         	2.769875e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.6         	2.769897e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.7         	2.769963e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.8         	2.770044e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
105.9         	2.770086e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106           	2.770077e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.1         	2.769287e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.2         	2.769263e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.3         	2.769237e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.4         	2.769081e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.5         	2.767939e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.6         	2.767952e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.7         	2.768021e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.8         	2.768131e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
106.9         	2.768259e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107           	2.768336e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.1         	2.768390e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.2         	2.768422e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.3         	2.768368e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.4         	2.766812e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.5         	2.766780e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.6         	2.766819e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.7         	2.766985e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.8         	2.766837e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
107.9         	2.766836e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108           	2.766865e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.1         	2.766895e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.2         	2.766871e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.3         	2.765888e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.4         	2.765911e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.5         	2.765968e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.6         	2.766033e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.7         	2.765948e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.8         	2.764948e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
108.9         	2.764977e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109           	2.765043e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.1         	2.765132e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.2         	2.765201e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.3         	2.765243e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.4         	2.765234e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.5         	2.762356e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.6         	2.762447e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.7         	2.762661e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.8         	2.763056e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
109.9         	2.765728e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110           	2.765769e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.1         	2.765815e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.2         	2.764205e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.3         	2.762869e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.4         	2.762764e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.5         	2.762809e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.6         	2.762961e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.7         	2.762882e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.8         	2.762895e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
110.9         	2.762935e-04	(0.000000e+00 0.000000e+00 -5.706577e-03)
