-4.866247155368652,-6.82274441322128
-3.86474010414804,-5.565805186665606
-3.7335938564300064,-5.409123929663145
-3.55677390955156,-5.2392155416761454
-3.6682726186892523,-5.145915209254025
-2.801012478031761,-4.703437416729429
-2.508917807496635,-4.55932047784592
-2.4608239577447297,-4.499636731416587
-2.5997883137433893,-4.490292888684087
-2.6688253232996293,-4.227715183287769
-2.3001028213776804,-4.1145994017152585
-2.620046264950586,-4.044017879227507
-2.5385147439590963,-4.011315353074099
-2.2679611295110687,-4.00289031189607
-2.916119124981526,-3.9762099163761966
-2.4383717371411544,-3.9231154042150287
-1.874235577720524,-3.691897913494374
-2.325137008035792,-3.5422684341379127
-2.4814698084305715,-3.412986709006734
-1.3572481751664498,-3.409393500693504
-1.6282670158108734,-3.159398110749389
-1.8110019623677347,-3.035663261366954
-0.024053657078723627,-2.0385782551111746
-6.966700553894531,-23.404485022574978
-6.253102593724251,-10.806835171619621
-4.753631284892772,-8.626200088774151
-5.874080460276015,-9.366521717416994
-6.246667811652822,-9.504589222298934
-4.498572315577626,-8.8787277735752
-0.5071434306736999,-1.8625371987694568
-6.09289903608653,-10.493733883224873
-6.785085201263439,-23.737143959491988
-1.2014948026617949,-2.8026056515252025
-6.727523803705542,-24.521542619999916
-4.608255031891758,-8.065965488867949
-6.266032935508202,-10.385293905503113
-6.2829916038223805,-10.197494466804773
-7.683235645293451,-24.10632349276383
-0.9569652301691259,-2.725870767516362
-6.24523485577511,-10.597019739161505
-7.653871536259952,-23.944084194617233
-4.822455253612828,-8.050766434157055
-4.637464046478765,-20.765938529049034
-6.633415699006339,-22.88858946710623
-6.621892452241463,-23.043860887324637
-4.614393726402786,-22.34632115970997
-4.614511489870056,-22.59815956315611
-7.598794460292946,-23.748259366895127
-6.1607525123078615,-10.172473690623603
-4.691758062351228,-8.161163659287169
-6.569247245789853,-23.203411405512675
-6.1173425776242585,-9.938486294491199
-4.789184880097631,-9.394084246348177
-4.470772294914562,-8.025444331416983
-7.465246200565367,-23.652199072399533
-7.452145099642691,-23.711507237573414
-6.31986861053408,-9.809133859014732
-0.6090813390605802,-2.4743739069053268
-6.0004839235583125,-8.95876881734252
-6.2868248569473275,-9.744212893786804
-6.3891386985827,-23.36414619891615
-6.188237639285729,-9.813888942533119
-6.164894550319492,-9.82804973137594
-7.290744781497071,-23.4322639326152
-6.282358646393979,-22.371681038596176
-4.2315347223287665,-7.951054899909979
-1.1041259346478831,-2.2034986771132274
-7.148126602175206,-23.279300081851705
-4.5814311561435845,-7.468366946257965
-4.698923768213139,-8.568523176244831
-6.415217961708941,-9.402650666056868
-6.0735831260715525,-22.583043901151
-0.7829382355705335,-2.0974346589049326
-4.622809038869937,-8.547453623113126
