# Selection   : patch(inlet)
# Faces       : 376
# Area        : 3.835388e-01
# Time        	areaAverage(p)	areaAverage(U)
361           	6.751639e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
362           	6.747972e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
363           	6.744453e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
364           	6.741373e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
365           	6.738803e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
366           	6.736616e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
367           	6.734663e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
368           	6.732835e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
369           	6.731064e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
370           	6.729311e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
371           	6.727555e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
372           	6.725786e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
373           	6.723135e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
374           	6.714617e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
375           	6.712409e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
376           	6.710512e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
377           	6.699763e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
378           	6.691307e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
379           	6.684293e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
380           	6.680224e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
381           	6.679244e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
382           	6.678774e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
383           	6.676879e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
384           	6.676204e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
385           	6.675760e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
386           	6.673862e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
387           	6.673303e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
388           	6.672900e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
389           	6.671031e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
390           	6.670510e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
391           	6.670174e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
392           	6.668664e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
393           	6.668286e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
394           	6.668046e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
395           	6.667779e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
396           	6.666364e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
397           	6.669656e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
398           	6.670805e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
399           	6.670738e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
400           	6.675461e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
401           	6.675425e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
402           	6.675384e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
403           	6.675202e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
404           	6.674062e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
405           	6.677821e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
406           	6.677703e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
407           	6.677432e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
408           	6.677042e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
409           	6.676517e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
410           	6.675870e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
411           	6.675142e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
412           	6.674376e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
413           	6.676138e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
414           	6.675410e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
415           	6.676895e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
416           	6.676217e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
417           	6.675533e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
418           	6.674819e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
419           	6.676135e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
420           	6.675409e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
421           	6.674672e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
422           	6.673915e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
423           	6.673111e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
424           	6.672270e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
425           	6.671304e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
426           	6.670324e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
427           	6.669331e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
428           	6.668322e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
429           	6.667303e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
430           	6.666267e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
431           	6.665210e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
432           	6.664135e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
433           	6.663052e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
434           	6.661960e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
435           	6.660872e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
436           	6.659792e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
437           	6.658730e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
438           	6.657684e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
439           	6.656652e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
440           	6.655631e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
441           	6.654626e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
442           	6.653646e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
443           	6.652686e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
444           	6.651737e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
445           	6.650795e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
446           	6.649859e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
447           	6.648938e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
448           	6.645461e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
449           	6.644681e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
450           	6.643961e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
451           	6.643278e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
452           	6.642617e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
453           	6.641975e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
454           	6.641351e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
455           	6.640751e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
456           	6.640180e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
457           	6.639639e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
458           	6.639128e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
459           	6.638645e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
460           	6.638187e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
461           	6.637750e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
462           	6.637333e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
463           	6.636937e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
464           	6.636562e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
465           	6.636207e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
466           	6.635877e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
467           	6.635571e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
468           	6.635283e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
469           	6.635013e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
470           	6.634762e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
471           	6.634530e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
472           	6.634314e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
473           	6.634113e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
474           	6.633924e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
475           	6.633744e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
476           	6.633573e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
477           	6.633409e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
478           	6.633250e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
479           	6.633098e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
480           	6.632954e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
481           	6.632818e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
482           	6.632690e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
483           	6.632573e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
484           	6.632465e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
485           	6.632367e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
486           	6.632275e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
487           	6.632193e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
488           	6.632118e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
489           	6.632052e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
490           	6.631997e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
491           	6.631949e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
492           	6.631911e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
493           	6.631884e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
494           	6.631868e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
495           	6.631866e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
496           	6.631875e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
497           	6.631896e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
498           	6.631928e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
499           	6.631971e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
500           	6.632027e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
501           	6.632095e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
502           	6.632176e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
503           	6.632270e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
504           	6.632378e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
505           	6.632499e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
506           	6.632632e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
507           	6.632770e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
508           	6.632906e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
509           	6.633044e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
510           	6.633181e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
511           	6.633325e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
512           	6.637525e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
513           	6.637720e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
514           	6.637838e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
515           	6.638289e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
516           	6.638425e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
517           	6.638570e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
518           	6.639093e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
519           	6.639229e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
520           	6.639361e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
521           	6.639522e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
522           	6.640156e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
523           	6.640310e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
524           	6.640443e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
525           	6.640557e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
526           	6.641186e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
527           	6.641368e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
528           	6.641526e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
529           	6.641666e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
530           	6.642511e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
531           	6.642768e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
532           	6.642931e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
533           	6.643068e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
534           	6.643917e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
535           	6.645085e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
536           	6.645200e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
537           	6.645337e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
538           	6.646061e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
539           	6.646284e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
540           	6.646390e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
541           	6.646513e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
542           	6.647140e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
543           	6.647304e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
544           	6.647406e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
545           	6.647526e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
546           	6.648137e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
547           	6.648304e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
548           	6.648395e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
549           	6.648499e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
550           	6.649073e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
551           	6.649228e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
552           	6.649328e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
553           	6.649417e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
554           	6.649938e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
555           	6.648926e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
556           	6.649011e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
557           	6.649368e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
558           	6.649470e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
559           	6.649523e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
560           	6.649767e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
561           	6.649839e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
562           	6.649888e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
563           	6.650046e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
564           	6.648914e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
565           	6.648944e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
566           	6.649040e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
