# Selection   : patch(inlet)
# Faces       : 376
# Area        : 3.835388e-01
# Time        	areaAverage(p)	areaAverage(U)
645           	6.684828e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
646           	6.677069e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
647           	6.646942e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
648           	6.645824e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
649           	6.635708e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
650           	6.631041e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
651           	6.622404e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
652           	6.619298e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
653           	6.616298e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
654           	6.615469e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
655           	6.611290e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
656           	6.609706e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
657           	6.603578e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
658           	6.602554e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
659           	6.599501e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
660           	6.598983e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
661           	6.596752e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
662           	6.596319e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
663           	6.594912e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
664           	6.597004e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
665           	6.596099e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
666           	6.599144e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
667           	6.611615e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
668           	6.611676e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
669           	6.611983e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
670           	6.612134e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
671           	6.612589e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
672           	6.612797e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
673           	6.613651e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
674           	6.613866e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
675           	6.614540e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
676           	6.614772e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
677           	6.625167e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
678           	6.625595e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
679           	6.626564e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
680           	6.626872e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
681           	6.627929e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
682           	6.628323e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
683           	6.629327e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
684           	6.629627e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
685           	6.630707e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
686           	6.631122e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
687           	6.632112e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
688           	6.632404e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
689           	6.633489e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
690           	6.633788e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
691           	6.634635e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
692           	6.634917e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
693           	6.635677e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
694           	6.635942e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
695           	6.636505e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
696           	6.636659e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
697           	6.637159e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
698           	6.637319e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
699           	6.637627e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
700           	6.637658e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
701           	6.636165e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
702           	6.636105e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
703           	6.635759e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
704           	6.633751e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
705           	6.627564e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
706           	6.627400e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
707           	6.627108e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
708           	6.626840e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
709           	6.626223e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
710           	6.625978e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
711           	6.625159e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
712           	6.624895e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
713           	6.623967e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
714           	6.623647e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
715           	6.621935e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
716           	6.621258e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
717           	6.616106e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
718           	6.615848e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
719           	6.614599e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
720           	6.614293e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
721           	6.612369e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
722           	6.611747e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
723           	6.606708e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
724           	6.606466e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
725           	6.602560e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
726           	6.602316e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
727           	6.599023e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
728           	6.598752e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
729           	6.597143e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
730           	6.596817e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
731           	6.593166e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
732           	6.592704e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
733           	6.590033e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
734           	6.589731e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
735           	6.587830e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
736           	6.587608e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
737           	6.586278e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
738           	6.586079e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
739           	6.584342e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
740           	6.584128e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
741           	6.582279e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
742           	6.582105e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
743           	6.581129e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
744           	6.580994e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
745           	6.580267e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
746           	6.580162e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
747           	6.579761e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
748           	6.579710e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
749           	6.579574e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
750           	6.579896e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
751           	6.581908e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
752           	6.582355e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
753           	6.585060e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
754           	6.585907e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
755           	6.591287e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
756           	6.591818e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
757           	6.594830e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
758           	6.594995e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
759           	6.595748e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
760           	6.595986e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
761           	6.597106e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
762           	6.597346e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
763           	6.598597e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
764           	6.598837e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
765           	6.599943e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
766           	6.600204e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
767           	6.601456e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
768           	6.602218e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
769           	6.603544e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
770           	6.604283e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
771           	6.607454e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
772           	6.608166e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
773           	6.609519e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
774           	6.610294e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
775           	6.611561e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
776           	6.611875e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
777           	6.612905e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
778           	6.613234e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
779           	6.617077e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
780           	6.617395e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
781           	6.618684e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
782           	6.618985e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
783           	6.620084e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
784           	6.620424e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
785           	6.621665e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
786           	6.622024e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
787           	6.623361e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
788           	6.623719e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
789           	6.625144e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
790           	6.625521e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
791           	6.626940e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
792           	6.627299e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
793           	6.628923e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
794           	6.629295e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
795           	6.630710e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
796           	6.631060e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
797           	6.632824e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
798           	6.633167e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
799           	6.635003e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
800           	6.635324e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
801           	6.636880e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
802           	6.637177e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
803           	6.638644e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
804           	6.639428e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
805           	6.642592e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
806           	6.643437e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
807           	6.646634e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
808           	6.647342e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
809           	6.650186e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
810           	6.650616e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
811           	6.653451e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
812           	6.654201e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
813           	6.655475e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
814           	6.656308e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
815           	6.657963e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
816           	6.658953e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
817           	6.662850e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
818           	6.663733e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
819           	6.667256e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
820           	6.667586e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
821           	6.669094e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
822           	6.669964e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
823           	6.673670e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
824           	6.674708e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
825           	6.676531e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
826           	6.678073e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
827           	6.684133e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
828           	6.685741e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
829           	6.687720e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
830           	6.688212e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
831           	6.690087e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
832           	6.690512e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
833           	6.692054e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
834           	6.692430e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
835           	6.694114e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
836           	6.694492e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
837           	6.696318e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
838           	6.699052e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
839           	6.709913e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
840           	6.710218e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
841           	6.711729e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
842           	6.712080e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
843           	6.713814e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
844           	6.714197e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
845           	6.716105e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
846           	6.716541e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
847           	6.718758e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
848           	6.721247e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
849           	6.733619e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
850           	6.733992e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
851           	6.735708e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
852           	6.736146e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
853           	6.738261e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
854           	6.738655e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
855           	6.740553e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
856           	6.740988e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
857           	6.743408e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
858           	6.743726e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
859           	6.745844e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
860           	6.746208e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
861           	6.764965e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
862           	6.765255e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
863           	6.776474e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
864           	6.776909e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
865           	6.780176e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
866           	6.780645e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
867           	6.783715e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
868           	6.784240e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
869           	6.787359e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
870           	6.787705e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
871           	6.789275e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
872           	6.789645e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
873           	6.791391e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
874           	6.791713e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
875           	6.800493e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
876           	6.800731e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
877           	6.806251e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
878           	6.806480e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
879           	6.812341e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
880           	6.812532e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
881           	6.816514e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
882           	6.816712e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
883           	6.817671e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
884           	6.817850e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
885           	6.818623e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
886           	6.818812e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
887           	6.819444e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
888           	6.819622e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
889           	6.820037e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
890           	6.820156e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
891           	6.820391e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
892           	6.821161e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
893           	6.821269e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
894           	6.822054e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
895           	6.822081e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
896           	6.822091e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
897           	6.822046e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
898           	6.822039e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
899           	6.821920e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
900           	6.821889e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
901           	6.821680e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
902           	6.821612e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
903           	6.821298e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
904           	6.821196e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
905           	6.820782e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
906           	6.820643e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
907           	6.819921e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
908           	6.820541e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
909           	6.819742e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
910           	6.819541e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
911           	6.818722e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
912           	6.818497e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
913           	6.817565e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
914           	6.817316e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
915           	6.816332e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
916           	6.816065e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
917           	6.815042e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
918           	6.814759e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
919           	6.813677e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
920           	6.813438e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
921           	6.812342e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
922           	6.812088e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
923           	6.810889e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
924           	6.811233e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
925           	6.810111e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
926           	6.810495e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
927           	6.809436e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
928           	6.809806e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
929           	6.808767e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
930           	6.808511e+00	(0.000000e+00 0.000000e+00 -2.027337e+00)
